"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"05-31-25 / 05:18 PM","Terrace Club","221","2","2","47"
"05-31-25 / 08:14 AM","Lower Box","138","14","0","56"
"05-31-25 / 07:20 AM","Lower Box","140","31","2","55"
"05-30-25 / 08:09 AM","Lower Box","136","13","0","101"
"05-29-25 / 09:35 PM","Lower Box","131","25","0","53"
"05-29-25 / 09:09 PM","Lower Box","140","31","5","53"
"05-29-25 / 05:29 PM","Lower Box","121","24","4","63"
"05-29-25 / 01:27 AM","Lower Box","127","9","0","77"
"05-28-25 / 06:26 PM","Field","117","1","0","50"
"05-28-25 / 05:45 PM","Terrace Club","238","1","0","90"
"05-28-25 / 03:48 AM","Upper","328","13","0","8"
"05-27-25 / 08:48 PM","Lower Box","125","34","0","74"
"05-27-25 / 06:42 PM","Lower Box","125","","0","62"
"05-27-25 / 03:04 PM","Lower Box","125","30","2","51"
"05-27-25 / 01:10 AM","Lower Box","141","19","6","55"
"05-26-25 / 07:47 PM","Upper","323","14","0","87"
"05-26-25 / 07:36 PM","Upper","323","13","0","26"
"05-25-25 / 02:25 AM","Terrace Club","226","1","2","96"
"05-25-25 / 01:25 AM","Lower Box","140","4","2","78"
"05-24-25 / 07:58 PM","Lower Box","123","17","4","70"
"05-24-25 / 05:46 PM","Upper","320","11","2","21"
"05-23-25 / 09:41 PM","Upper","335","1","2","24"
"05-23-25 / 09:31 PM","Lower Box","126","20","3","61"
"05-23-25 / 09:14 PM","Upper","329","10","4","16"
"05-23-25 / 12:58 PM","Lower Box","119","5","2","62"
"05-23-25 / 11:32 AM","Lower Outfield","108","25","2","28"
"05-22-25 / 08:03 PM","Lower Box","121","33","0","234"
"05-21-25 / 06:20 PM","Field","116","19","2","38"
"05-21-25 / 03:57 PM","Lower Box","123","31","2","36"
"05-21-25 / 12:41 AM","Lower Box","137","12","2","51"
"05-19-25 / 11:28 PM","Lower Box","141","30","2","47"
"05-18-25 / 11:03 PM","Upper","333","13","2","12"
"05-18-25 / 07:03 PM","Lower Box","124","18","2","51"
"05-18-25 / 12:03 PM","Left Field Bleachers","180","1","6","19"
"05-18-25 / 11:27 AM","Left Field Bleachers","185","2","0","13"
"05-17-25 / 02:18 PM","Lower Box","123","8","2","162"
"05-16-25 / 02:29 AM","Lower Box","120","31","6","48"
"05-14-25 / 11:32 PM","Lower Box","119","1","3","127"
"05-14-25 / 03:32 PM","Lower Box","121","31","6","58"
"05-14-25 / 02:27 AM","Terrace Club","221","1","0","72"
"05-13-25 / 03:28 PM","Field","116","2","0","44"
"05-11-25 / 09:32 PM","Lower Box","132","10","2","67"
"05-10-25 / 11:57 PM","Lower Box","120","12","2","51"
"05-10-25 / 11:51 PM","Lower Box","136","19","2","39"
"05-09-25 / 08:13 PM","Lower Box","120","7","2","70"
"05-09-25 / 03:12 PM","Lower Box","126","26","2","32"
"05-08-25 / 08:38 PM","Lower Box","128","29","2","42"
"05-06-25 / 12:26 AM","Lower Box","126","26","2","32"
"05-04-25 / 08:45 PM","Upper","320","10","4","12"
"05-03-25 / 11:40 PM","Field","147","11","2","21"
"05-01-25 / 10:31 PM","Lower Box","135","13","2","56"
"04-30-25 / 11:59 PM","Lower Box","128","35","5","35"
"04-30-25 / 01:00 AM","Terrace Club","212","1","2","33"
"04-28-25 / 11:41 PM","Field","142","2","0","32"
"04-27-25 / 04:04 PM","Lower Box","119","8","5","43"
"04-26-25 / 08:16 PM","Lower Box","121","10","2","58"
"04-26-25 / 06:16 PM","Upper","321","9","4","10"
"04-26-25 / 03:59 PM","Lower Outfield","105","31","2","15"
"04-24-25 / 07:39 PM","Lower Box","137","11","2","45"
"04-22-25 / 07:54 PM","Lower Box","121","6","3","73"
"04-22-25 / 03:07 AM","Field","144","4","5","27"
"04-20-25 / 04:09 PM","Lower Box","132","12","2","46"
"04-18-25 / 06:47 PM","Tables","223TB1","TB1","2","240"
"04-16-25 / 10:30 PM","Upper","329","2","2","13"
"04-16-25 / 08:44 PM","Field","142","2","0","31"
"04-15-25 / 07:40 AM","Lower Box","122","36","0","57"
"04-15-25 / 07:40 AM","Lower Box","122","37","0","57"
"04-13-25 / 01:25 PM","Lower Box","125","9","2","69"
"04-12-25 / 10:10 AM","Lower Box","119","4","2","46"
"04-11-25 / 06:15 PM","Lower Box","122","15","0","373"
"04-03-25 / 09:09 PM","Terrace Club","237","4","2","39"
"04-02-25 / 07:37 PM","Lower Box","140","4","0","60"
"04-01-25 / 06:50 PM","Lower Box","137","14","0","24"
"03-19-25 / 08:01 PM","Field","118","31","7","22.12"
"03-17-25 / 02:35 PM","Diamond Club","27","5","2","425.25"
"03-16-25 / 08:29 PM","Lower Box","136","19","5","43.35"
"03-16-25 / 06:30 PM","Upper","339","10","2","10.41"
"03-13-25 / 12:11 AM","Lower Box","128","27","0","36.62"
"03-09-25 / 10:11 PM","Lower Box","136","16","0","40.03"
"03-09-25 / 08:24 PM","Lower Box","135","12","2","55.01"
"02-16-25 / 10:48 PM","Lower Box","127","11","2","62.91"
"02-15-25 / 08:18 PM","Lower Box","122","31","5","44.84"
"02-10-25 / 10:19 AM","Upper","320","1","2","22.95"
"02-08-25 / 10:10 PM","Lower Box","140","3","4","65.37"
"01-25-25 / 01:13 PM","Lower Box","136","10","2","50.41"
"01-16-25 / 12:34 AM","Terrace Club","241","1","0","73.11"
"01-04-25 / 11:05 AM","Upper","315","1","0","27.03"
"12-24-24 / 12:06 AM","Center Field Bleachers","191","14","2","12.84"
"11-05-24 / 11:11 PM","Center Field Bleachers","191","11","2","66.8"
"08-20-24 / 01:33 AM","Lower Outfield","102","","4","44.28"
